Name,Type,Ingredients,Price
THE ORDINARY,Treatments,"Aqua (Water), Glycerin, Algae Extract, Pseudoalteromonas Exopolysaccharides, Pseudoalteromonas Ferment Extract, Ahnfeltia Concinna Extract, Arginine, Glycine, Alanine, Serine, Valine, Isoleucine, Proline, Threonine, Histidine, Phenylalanine, Aspartic Acid, PCA, Sodium PCA, Sodium Lactate, Salicylic Acid, Citric Acid, Propanediol, Dimethyl Isosorbide, Ethoxydiglycol, Polysorbate 20, Potassium Sorbate, Sodium Salicylate, Sodium Benzoate, Hexylene Glycol, 1,2-Hexanediol, Phenoxyethanol, Caprylyl Glycol.",$3.95 
CAUDALIE,Treatments,"-Natural Salicylic Acid (derived from Wintergreen): Decongests and tightens the look of clogged pores, draws out excess oil and bacteria, refines the look of skin texture.
-Grape Seed Polyphenols: Provides antioxidant protection, and prevents oil from oxi",$28.00 
THE ORDINARY,Treatments,"Water, Ascorbyl Glucoside, Propanediol, Aminomethyl Propanol, Triethanolamine, Isoceteth-20, Xanthan gum, Dimethyl Isosorbide, Ethoxydiglycol, Trisodium Ethylenediamine Disuccinate, 1,2-Hexanediol, Caprylyl Glycol.",$12.90 
THE ORDINARY,Treatments,"Propanediol, Water, Mandelic Acid, Glycerin, Dimethyl Isosorbide, Sodium Hyaluronate Crosspolymer, Tasmannia Lanceolata Fruit/Leaf Extract, Pentylene Glycol, Polysorbate 20, Sodium Hydroxide, Ethylhexylglycerin, 1,2-Hexanediol, Caprylyl Glycol.",$6.80 
FARSÁLI,Treatments,"-Açaí Berry: Helps protect the skin from environmental stressors.
-Blueberry: Rich in vitamins A, B, C, and E to maintain radiant and youthful-looking skin.
-Goji Berry: Loaded with vitamins and minerals to improve and firm the look of skin tone.
-Elder",$54.00 
FRESH,Treatments,"-Umbrian Clay: Works to help balance, purify, and clarify the complexion’s appearance.
-Sandalwood Oil: Known for its astringent properties and helps to calm the skin.
-Chamomile Flower and Lavender Water: Notable for their soothing properties.

Solum F",$58.00 
BIOSSANCE,Treatments,"-Bilberry, Sugar Cane, and Sugar Maple Extracts: Naturally-derived AHAs.
-Glycolic, Lactic, Tartaric, Malic Acids (AHA): AHAs that help Helps shed dead skin cells, support natural cell turnover and refine the skin's surface.
-Squalane: Hydrates while lock",$68.00 
DR. JART+,Treatments,"-Jartbiome: Helps strengthen, balance, and improve skin’s defenses against irritation and damage.
-Centella Rx: Soothes and protects sensitive skin.
-Cicabond: Helps repair and rebuild damaged skin resulting from external stressors.

Water/Eau, Dipropyl",$46.00 
CAUDALIE,Treatments,"-Organic Grape Water: Moisturizes and soothes.
-Hyaluronic Acid: Hydrates and plumps.
-Olive Squalane: Deeply moisturizes, heals cracked or chapped skin, and soothes eczema and excessive dryness.

Aqua/Water/Eau, Vitis Vinifera (Grape) Fruit Water*, Glyce",$49.00 
YOUTH TO THE PEOPLE,Treatments,"Water, Lactic Acid, Citric Acid, Malic Acid, Glycerin, Palmitoyl Tripeptide- 5, Magnesium Ascorbyl Phosphate (Vitamin C), Butylene Glycol, Brassica Oleracea (Kale) Leaf Extract, Spinacia Oleracea (Spinach) Leaf Extract, Camellia Sinensis (Green Tea) Leaf Extract, Chamomile Recutita (Matricaria) Flower Extract, Medicago Sativa (Alfalfa) Leaf E xtract, Aloe Barbadensis (Aloe Vera) Leaf Extract, Sodium Hyaluronate Crosspolymer, Panthenol (Vitamin B5), Heptyl Glucoside, Hydroxyethylcellulose, Sodium Hyaluronate, Natural Fragrance, Superoxide Dismutase, L-Tyrosine, Sodium Citrate, Magnesium Chloride, Pentylene Glycol, Ethylhexylglycerin, Phenoxyethanol, Potassium Sorbate, Sodium Benzoate.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$62.00 
FRESH,Treatments,"Solum Fullonum (Fuller's Earth), Water, Glycerin, Butylene Glycol, Pentylene Glycol, Cocamidopropyl Betaine, Vitis Vinifera (Grape) Seed Oil, Olea Europaea (Olive) Leaf Extract, Xanthan Gum, Fusanus Spicatus Wood Oil, La- vandula Angustifolia (Lavender) Flower Water, Anthemis Nobilis Flower Oil, Sodium Chloride, Polyacrylamide, C13-14 Isoparaffin, Laureth-7, BHT, Phenoxyethanol, Farnesol, Linalool",$23.00 
PETER THOMAS ROTH,Treatments,"-Salicylic Acid 2%: Over-the-counter grade visibly clears blemishes and helps prevent future breakouts.
-Glycolic Acid Complex 10%: Exfoliates to help improve the look of fine lines, uneven skin tone, and texture.
-Aloe and Allantoin: Calm and soothe skin",$46.00 
DIOR,Treatments,"Aqua (Water), Dipropylene Glycol, Glycerin, Glycolic Acid, 3-O-Ethyl Ascorbic Acid, Ppg-26-Buteth-26, Tromethamine, Phenoxyethanol, Parfum (Fragrance), Peg-40 Hydrogenated Castor Oil, Sodium Citrate, Tetrasodium Edta, Terminalia Ferdinandiana Fruit Extract, Xanthan Gum, Adenosine, Sodium Tocopheryl Phosphate, Sodium Metabisulfite, Ci 15985 (Yellow 6), Iris Florentina Root Extract, Bht, Tocopherol.",$95.00 
FRESH,Treatments,"-Vitamin Fruit Complex: A blend of vitamins C, E, and B5, lemon and orange fruit extracts, and minerals that helps revitalize dull skin for a vibrant, healthy-looking complexion.
-Jicama Root Juice: Obtained by cold pressing jicama tubers, it helps to hyd",$28.00 
AMOREPACIFIC,Treatments,"-Green Tea-derived Probiotic Enzyme (Lactobacillus ferment): Helps to remove dead skin cells.
-Papaya Enzymes (Papain): Help support healthy turnover to reveal radiant skin.

Mannitol, Sodium Cocoyl Glycinate,Sodium Lauroyl Glutamate, Zeolite, Silica,Beta",$60.00 
MURAD,Treatments,"-Salicylic Acid: A free form that starts treating immediately and an encapsulated form that treats over time, providing continuous salicylic acid treatment for hours—even after rinsing.
-Green Tea Extract: Antioxidants that protect against environmental",$32.00 
MURAD,Treatments,"-Salicylic Acid 2%: Penetrates pores to exfoliate and smooth skin.
-Patented Complex: Fights irritants while preserving skin's healthy balance.
-Oat Extract: Soothes skin and reduces redness.
-Witch Hazel: Helps reduce excess oil tightens the appearance o",$23.00 
FIRST AID BEAUTY,Treatments,"-Hyaluronic Acid: Supports skin’s moisture content, helps skin appear smoother, and reduces the appearance of fine lines and wrinkles.
-Peptides: Smooth skin and minimize the appearance of fine lines and wrinkles.
-Collagen: Supports skin.

Water/Aqua/E",$38.00 
DR. DENNIS GROSS SKINCARE,Treatments,"-Lactic Acid: Supports natural cell turnover and cell renewal.
-Mandelic Acid: Possesses anti-irritation an anti-redness properties.
-Willow Bark Extract: Gently exfoliates and clears pores (contains salicylic acid).
-Colloidal Oatmeal: Acts as an anti-ir",$88.00 
SK-II,Treatments,"-Pitera™: A bio-ingredient rich in vitamins, organic acids, minerals, and amino acids that work together to support skin’s natural cell renewal process.
-Aura Complex: A combination of prunus extract, Pitera, and active whitening ingredient D-melano P",$245.00 
PETER THOMAS ROTH,Treatments,"-THD Ascorbate 20%: Ultra-stable scientific breakthrough form of vitamin C that is 50 times more powerful than traditional vitamin C.
-Vitamin E 3% and Ferulic Acid 2%: Help boost the performance of THD ascorbate vitamin C while providing antioxidant bene",$98.00 
THE INKEY LIST,Treatments,"-Co-Q10: An antioxidant working to protect the skin from environmental stress, like pollution.
-Syn-Tacks™: A dual peptide that helps improve elasticity while firming.
-Squalane: Provides lightweight hydration.

Water, Butylene Glycol, Dicaprylyl Carbon",$6.99 
GLAMGLOW,Treatments,"Water, Polyvinyl Alcohol, Alcohol Denat., Butylene Glycol, Glycerin, Ethylhexyl Hydroxystearate, Hamamelis Virginiana (Witch Hazel) Water, Montmorillonite, Pentylene Glycol, Illite, Polysorbate 20, Canadian Colloidal Clay, Caprylyl Glycol, Althaea Officinalis Leaf Extract, Tapioca Starch, Chondrus Crispus (Carrageenan), Colloidal Platinum, Dipotassium Glycyrrhizate, Alcohol, Ascophyllum Nodosum Powder, Polysorbate 80, Polymethylsilsesquioxane, Hydroxypropyl Methylcellulose, Citric Acid, Lecithin, Pullulan, Porphyridium Cruentum Extract, Soy Isoflavones, Sodium Hyaluronate, Xanthan Gum, Fragrance, Coumarin, Disodium Edta, Phenoxyethanol, Sorbic Acid, Potassium Sorbate, Bismuth Oxychloride (Ci 77163)",$59.00 
SUNDAY RILEY,Treatments,"-Sulfur 10%: Dries and clears up acne, while preventing new blemishes and blackheads from forming; fights multiple forms of acne including hormonal breakouts, acne rosacea, and inflammatory acne.
-Niacinamide 4%: Reduces the appearance of acne and rosacea",$55.00 
THE INKEY LIST,Treatments,"-Matrixyl 3000™: Supports natural collagen production.
-Syn-Tacks™: A dual peptide that provides collagen-boosting benefits.

Water, Glycerin, Butylene Glycol, Propanediol, Phenoxyethanol, Hydroxyethylcellulose, Disodium Edta, Leuconostoc/Radish Root ",$10.99 
DR. BARBARA STURM,Treatments,"-Custom-blended Hyaluronic Acid: A Dr. Sturm proprietary formulation of long and short chain hyaluronic molecules for intense, long-term hydration with a plumping effect; this serum is tested and proven to have the optimal concentration and viscosity to p",$300.00 
CLINIQUE,Treatments,"-Salicylic Acid and Acetyl Glucosamine: Help clear dead skin cells that can contribute to clogged pores.
-Lamincaria Sacharina Extract: Helps reduce shine and addresses future breakouts.
-Silica: Mattifies skin.

Water , Alcohol Denat., Nylon-12, Butylene",$17.00 
HERBIVORE,Treatments,"-Full-spectrum CBD (Cannabidiol): Contains a complete range of cannabinoids in addition to CBD that help CBD work more effectively utilizing what is called ""entourage effect""; terpenes, naturally aromatic compounds present in full-spectrum CBD, give CBD i",$58.00 
GLAMGLOW,Treatments,"Water, Silica, Kaolin, Cetyl Alcohol, C12-15 Alkyl Benzoate, Butylene Glycol, Niacinamide, Acetyl Glucosamine, Polymethylsilsesquioxane, Pumice, Glyceryl Stearate, Peg-100 Stearate, Pentylene Glycol, Diamond Powder, Rosmarinus Officinalis (Rosemary) Leaf Extract, Betula Alba Leaf Extract, Lactic Acid, Paeonia Suffruticosa (Peony) Root Extract, Tetrahexyldecyl Ascorbate, Betula Pendula Wood Powder, Salicylic Acid, Lilium Candidum (White Lily) Bulb Extract, Glycerin, Ribes Nigrum (Blackcurrent) Seed Oil, Solidago Virgaurea (Goldenrod) Extract, Octyldodecyl Oleate, Ethylhexylglycerin, Rosa Canina Flower Extract, Octyldodecanol, Camellia Sinensis Leaf Extract, Allantoin, Jasminum Officinale (Jasmine) Flower Extract, Tocopheryl Acetate, Octyldodecyl Stearoyl Stearate, Magnesium Aluminum Silicate, Xanthan Gum, Fragrance, Benzyl Alcohol, Alpha-Isomethyl Ionone, Benzyl Benzoate, Linalool, Amyl Cinnamal, Hexyl Cinnamal, Benzyl Salicylate, Limonene, Geraniol, Disodium Edta, Potassium Sorbate, Phenoxyethanol, Titanium Dioxide (Ci 77891)",$59.00 
THE INKEY LIST,Treatments,"-Salicylic Acid 2%: Helps to gently exfoliate the skin and unclogs pores to reduce blemishes.
-Zinc Compound 1%: Helps control oil.
-Mutli Molecular Hyaluronic Acid 1%: Helps to hydrate and plump skin.

Water, Propanediol, Betaine, Salicylic Acid, Sodium ",$10.99 
MURAD,Treatments,"-Retinol Tri-Active Technology: Helps the look of fight lines and deep wrinkles, visibly even skin tone, and visibly boost radiance.
-Swertia flower extract: Helps increase skin’s resilience and improves the look of youthful contours.
-Hyaluronic Acid: ",$89.00 
MURAD,Treatments,"-Glucosamine and Salicylic Acid (BHA): Oil-compatible keratolytic and naturally-occurring amino sugars facilitate exfoliation to support cell turnover, diminish scar texture, and reveal a smoother complexion.
-Purified TECA Centella Asiatica (Asiaticoside",$35.00 
THE ORDINARY,Treatments,"-Azelaic Acid: Visibly brightens the skin tone, improves the evenness of skin texture, reduces the look of blemishes, and offers antioxidant support.

Water, Isodecyl Neopentanoate, Dimethicone, Azelaic Acid, Dimethicone/Bis-Isobutyl PPG-20 Crosspolymer, ",$7.90 
HERBIVORE,Treatments,"-AHA Blend 20% (Sugar Glycolic, Tartaric, Malic Acids, and Bilberry Lactic Acid): Naturally derived AHAs effectively exfoliate, reducing the appearance of hyperpigmentation and visibly improving skin tone and texture.
- Willow Bark Extract BHA 5%: Natural",$58.00 
MILK MAKEUP,Treatments,"-Topical Melatonin and Persian Silk Tree Extract: Help support skin’s visible melatonin levels and provide antioxidant benefits.
-Hyaluronic Acid: Hydrates for plumper-looking, smoother skin and supports moisture retention.
-Berry Blend of Goji, Acai, B",$36.00 
THE INKEY LIST,Treatments,"-15% Ascorbyl Glucoside (Vitamin C): A potent antioxidant that helps brighten the look of skin and protect from environmental stressors.
-1% Epitensive: A plant-derived Epidermal Growth Factor to support natural elasticity and skin health.

Aqua (Water/Ea",$14.99 
SAINT JANE BEAUTY,Treatments,"-Full-spectrum CBD: Nutrient-dense, whole plant cannabis molecules penetrate quickly to visibly calm redness, clear blemishes, and deeply restore.
-Potent Botanical Blend: Highly active botanicals like sea buckthorn, rosehip, and helichrysum empower cell ",$125.00 
BECCA COSMETICS,Treatments,"-Backlight Technology: Instantly blurs the look of imperfections and creates a visibly lit-from-within glow.
-Vitamin E: Nourishes skin.

Water\Aqua\Eau, Ethylhexyl Palmitate, Glycerin, Caprylic/Capric Triglyceride, Carbomer, Ethylhexylglycerin, Sodium Hy",$39.00 
KATE SOMERVILLE,Treatments,"EradiKate® Acne Treatment:
-Sulfur 10%

Isopropyl Alcohol, Water, Zinc Oxide, Camphor, Magnesium Aluminum Silicate, Salicylic Acid, CI 77491 (Iron Oxides).

EradiKate® Salicylic Acid Acne Treatment:
Salicylic Acid 2%

Water, Glycereth-7 Trimethyl Ether, Cetyl Alcohol, Caprylic/Capric Triglyceride, Isopropyl Isostearate, Trimethylolpropane Tricaprylate/Tricaprate, Steareth-21, Salicylic Acid, Dimethicone, Glycereth-18 Ethylhexanoate, Propanediol, Steareth-2, Retinyl Propionate, Hexylresorcinol, Oligopeptide-10, Proline, Hydroxyproline, Ethyl Linoleate, Sodium Hyaluronate, Saccharide Isomerate, Sodium PCA, Panthenol, Melaleuca Alternifolia Leaf Oil Laminaria Digitata Extract, Boswellia Serrata Extract, Honey Extract,Oryza Sativa (Rice) Bran Extract, Chlorella Vulgaris Extract, Sea Water, Glycerin, Butylene Glycol, Glycereth-18, Trimethylpentanediol/Adipic Acid Copolymer, 1,2-Hexanediol, Polyacrylate Crosspolymer-6, Polymethylsilsesquioxane/Silica Crosspolymer, Aminomethyl Propanol, Caprylhydroxamic Acid, Disodium EDTA, Phenoxyethanol, Sodium Benzoate, Ethylhexylglycerin, Lavandula Angustifolia (Lavender) Oil, Disodium Carboxyethyl Siliconate, T-Butyl Alcohol, Linalool, Limonene, Iron Oxides (CI 77491).

EradiKate® Daily Cleanser Acne Treatment:
-Sulfur 3%

Water, Sodium Cocoyl Isethionate, Coco-Glucoside, Sulfur, Acrylates Copolymer, Coconut Alcohol, Glycereth-18 Ethylhexanoate, Glycereth-18, Stearyl Alcohol, Mel Extract/Honey Extract/Extrait de Miel, Oryza Sativa (Rice) Bran Extract, Avena Sativa (Oat) Kernel Extract, Oligopeptide-10, Boswellia Serrata Extract, Behenyl Alcohol, Glycerin, Xanthan Gum, Caprylyl Glycol, Hexylene Glycol, Butylene Glycol, Phenoxyethanol, Parfum/Fragrance, Citric Acid, Sodium Hydroxide, Ethylhexylglycerin, Disodium EDTA, Disodium Carboxyethyl Siliconate, Linalool, Potassium Sorbate, Sodium Benzoate , CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides)

Oil Free Moisturizer:
Water, Isocetyl Stearate, Pentaerythrityl Tetracaprylate/Tetracaprate, C12-15 Alkyl Benzoate, Polyamide-5, Xylitylglucoside, Anhydroxylitol, Xylitol, Dipalmitoyl Hydroxyproline, PEG/PPG-18/18 Dimethicone, Behenyl Alcohol, Pullulan, Cetearyl Ethylhexanoate, Sodium Polyacrylate, Dimethicone, Cyclopentasiloxane, Butylene Glycol, Trideceth-6, Algae Extract, Triethanolamine, Ahnfeltiopsis Concinna Extract, Ethylhexylglycerin, Phenoxyethanol, Adenosine.",$55.00 
