Name,Type,Ingredients,Price
LANEIGE,Moisturizers,"-Green Mineral Water: Extracted from Brussel sprouts, artichoke, and lima bean to hydrate skin.

Water, Propanediol, Glycerin, Methyl Trimethicone, Phenyl Trimethicone, Caprylyl Methicone, 1,2-Hexanediol, Dicaprylyl Carbonate, Sea Water/Maris Aqua/Eau De ",$38.00 
JOSIE MARAN,Moisturizers,"-100% Pure Argan Oil: Nourishes and protects skin with essential fatty acids, antioxidants, and vitamin E. 

Organic Argania Spinosa (Argan) Kernel Oil*. *Organic. **Natural.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabe",$49.00 
DRUNK ELEPHANT,Moisturizers,#NAME?,$52.00 
IT COSMETICS,Moisturizers,#NAME?,$68.00 
FIRST AID BEAUTY,Moisturizers,#NAME?,$26.00 
OLEHENRIKSEN,Moisturizers,"Water, Caprylic/Capric Triglyceride, Dimethicone, Stearyl Alcohol, Tribehenin, Glycerin, Steareth-20, Steareth-2, Hydrogenated Coco-Glycerides, Phenoxyethanol, Sucrose Dilaurate, Octyldodecanol, Cyclopentasiloxane, Xanthan Gum, Caprylyl Glycol, Dimethiconol, Hexylene Glycol, Ethylhexylglycerin, Polysorbate 20, Tocopheryl Acetate, Helianthus Annuus Seed Cera (Helianthus Annuus (Sunflower) Seed Wax), Pisum Sativum (Pea) Extract, Santalum Album (Sandalwood) Wood Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Chamomilla Recutita (Matricaria) Flower Extract, Berberis Vulgaris Bark Extract, P-anisic Acid, Sorbic Acid, Ascorbyl Palmitate, Sorbitol, Vaccinium Myrtillus Fruit/Leaf Extract, Sodium Benzoate, Potassium Sorbate, Citric Acid, Superoxide Dismutase, Calcium Ascorbate, Saccharum Officinarum (Sugar Cane) Extract, Citrus Limon (Lemon) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Acer Saccharum (Sugar Maple) Extract.",$40.00 
GUERLAIN,Moisturizers,#NAME?,$95.00 
SK-II,Moisturizers,"-Pitera™: A bio-ingredient rich in vitamins, organic acids, minerals, and amino acids that work together to enhance skin cell renewal.
-Radical New Age Complex (Hydrolyzed Soy Protein and Yeast Proteins): Creates the appearance of lengthwise and crosswi",$235.00 
SUNDAY RILEY,Moisturizers,"-Highly Purified, Alpha-arbutin 1%: A gentle but powerful relative of hydroquinone; brightens the appearance of dark spots and discoloration.
-Papain (Papaya Enzymes): Exfoliates and smooths the upper layer of skin; for dry skin, softness is restored; for",$65.00 
DR. JART+,Moisturizers,"Water, Cyclopentasiloxane, Cyclohexasiloxane, Titanium Dioxide, Zinc Oxide, Glycerin, Talc, PEG-10 Dimethicone, Iron Oxides, C12-15 Alkyl Benzoate, Niacinamide, Diphenylsiloxy Phenyl Trimethicone, Dipropylene Glycol, Hexyl Laurate, Disteardimonium Hectorite, Magnesium Sulfate, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Triethoxycaprylylsilane, Phenoxyethanol, Methicone, Polyglyceryl-6 Polyricinoleate, Ethylhexylglycerin, Trihydroxystearin, Citrus Aurantium Dulcis (Orange), Peel Oil, Adenosine, Pinus Sylvestris Leaf Oil, Citrus Aurantifolia (Lime) Oil, BHT, Eucalyptus Globulus Leaf Oil, Citrus Limon (Lemon) Peel Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Allantoin, Glyceryl Polymethacrylate, Propylene Glycol, Platinum Powder, Palmitoyl Tripeptide-12, Polysorbate 80.",$39.00 
GLOW RECIPE,Moisturizers,"-Watermelon: Soothes irritated skin, hydrates, and delivers essential vitamins and amino acids.
-Hyaluronic acid: Hydrates skin by holding up to 1,000 times its weight in moisture.
-Hibuscus Flower AHA: Gently smooths the look of texture, softens, and hyd",$28.00 
ORIGINS,Moisturizers,"-Reishi: Known as the “Mushroom of Immortality,” Reishi has been used in Traditional Chinese Medicine to help improve overall health and promote longevity. It’s also known to possess powerful skin-soothing properties to help calm, comfort, and reduc",$35.00 
PETER THOMAS ROTH,Moisturizers,"-Broad-Spectrum SPF 45: Reef-safe sunscreen free of oxybenzone and octinoxate that provides UVA/UVB sun protection.
-30 Percent Hyaluronic Acid Complex: Helps improve hydration and can attract and retain up to 1,000 times its weight in water from moisture",$52.00 
BIOSSANCE,Moisturizers,#NAME?,$52.00 
MILK MAKEUP,Moisturizers,"-Caffeine: Visibly reduces puffiness.
-Seawater: Soothes and hydrates

Water (Aqua, Eau), Propanediol, Bis-PEG-18 Methyl Ether Dimethyl Silane, Sodium Stearate, Aloe Barbadensis Leaf Juice, Phenoxyethanol, Glycerin, Stearic Acid, Chlorphenesin, Caffeine, ",$26.00 
MARIO BADESCU,Moisturizers,#NAME?,$12.00 
CAUDALIE,Moisturizers,"-Viniferine: Addresses the look of dark spots and brightens skin’s appearance.
-Niacinamide: Visibly evens skin tone.
-Hyaluronic Acid: Hydrates.

Aqua/Water/Eau, Glycerin, Dicaprylyl Carbonate, Squalane, Octyldodecyl Myristate, C20-22 Alkyl Phosphate, ",$59.00 
ALGENIST,Moisturizers,#NAME?,$98.00 
SEPHORA COLLECTION,Moisturizers,"-Avocado Oil: Nourishes the skin.
-Marula Oil: Repairs the skin.
-Rose Hip Seed Oil: Softens the skin.

Water, Coco-Caprylate/Caprate, Isononyl Isononanoate, C10-18 Triglycerides, Decyl Oleate, Isostearyl Isostearate, Glyceryl Oleate Citrate, Stearyl Hept",$17.00 
SHISEIDO,Moisturizers,"-ReNeura Technology+™: Helps improve skin receptivity to awaken and maintain the effectiveness of your treatment over time.
-KOMBU-Bounce Complex: Helps address the causes of wrinkle formation and serves as a natural wrinkle inner-filler.
-Avobenzone 2%",$70.00 
TATCHA,Moisturizers,#NAME?,$120.00 
SUNDAY RILEY,Moisturizers,"Rubus Idaeus (Cold Pressed Red Raspberry) Seed Oil, Neopentyl Glycol Diethylhexanoate, Caprylyl Caprylate/Caprate, Simmondsia Chineses (Jojoba) Seed Oil, Vaccinium Macrocarpon (Cold Pressed Cranberry) Seed Oil, Punica Granatum (Cold Pressed Pomegranate) Seed Oil, Cucumis Sativus (Cucumber) Seed Oil, Oenothera Biennis (Evening Primrose) Seed, Tetrahexyldecyl Ascorbate, Octyldodecanol, Curcuma Longa (Turmeric) Root Extract, Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables, Citrus Aurantium Amara (Bitter Orange) Flower Oil, Eclipta Prostrata Extract, Melia Azadirachta Leaf Extract, Moringa Oleifera Seed Oil, Tocopherol, Helianthus Annuus (Sunflower) Seed Oil, Pentylene Glycol, 4-t-Butylcyclohexanol, Ribes Nigrum (Black Current) Seed Oil, Bisabolol, Cetylhydroxyproline Palmitamide, Hexyldecanol, Hydroxyphenyl Propamidobenzoic Acid, Stearic Acid, Brassica Campestris (Rapeseed) Sterols, Cardiospermum Halicacabum Flower/ Leaf/ Vine Extract, Zingiber Officinale, Rosemarinus Officinalis (Rosemary) Leaf Extract.",$40.00 
PERRICONE MD,Moisturizers,"-DMAE: Helps visibly lift sagging skin; easily absorbed, it visibly plumps skin and protects against drying environmental aggressors.
-Peptides: Visibly improve skin thickness and firmness.
-Encapsulated Caffeine: Antioxidant-rich stimulant that promotes ",$135.00 
CLINIQUE,Moisturizers,"-Taurine: Helps support skin’s energy and revive its visible glow.
-Salicyclic and Glycolic Acids: Reveal smoother, fresher-, radiant-looking skin.
-Mimosa Bark Extract: Helps revive tired-, stressed-looking skin for visibly radiant and supple results.
",$39.00 
GLOW RECIPE,Moisturizers,"-Banana: Rich in magnesium and potassium to help hydrate skin.
-Magnesium: Calms and supports irritated- and inflamed-appearing skin caused by external stressors and helps maintain barrier health.
-Centella Asiatica: Known to help nurture dry, irritated, ",$39.00 
FRESH,Moisturizers,#NAME?,$92.00 
FARSÁLI,Moisturizers,"-Açaí Berry: Helps protect the skin from environmental stressors.
-Blueberry: Rich in vitamins A, B, C, and E to maintain radiant and youthful-looking skin.
-Goji Berry: Loaded with vitamins and minerals to improve and firm the look of skin tone.
-Elder",$54.00 
BIOSSANCE,Moisturizers,"-Tea Tree Oil: Purifies and calms skin.
-Squalane: Weightlessly locks in essential moisture.
-Rosemary Extract: Helps to prevent oxidation of oil on the skin.

Squalane, C13-15 Alkane, Caprylic/Capric Triglyceride, Oryza Sativa (Rice) Bran Extract, Melale",$49.00 
OLEHENRIKSEN,Moisturizers,"-Green Fusion Complex™: Proprietary blend of potent active botanicals with natural antiseptic properties to help absorb excess oil and refine pores.
-Neem Seed Oil
-Rosehip Fruit Extract: Helps reduce oil production and fights shine while minimizing the",$36.00 
SUNDAY RILEY,Moisturizers,"Water, Squalane, Dicaprylyl Carbonate, Tetrahexyldecyl Ascorbate, C10-18 Triglycerides, Peg-8 Beeswax, Polyglyceryl-6 Distearate, Tapioca Starch, Hydrogenated Vegetable Oil, Prunus Amygdalus Dulcis Oil, Citric Acid, Ppg-12/Smdi Copolymer, Glycerin, Citrus Tangerina Peel Oil, Sodium Acrylates Copolymer, Bisabolol, Jojoba Esters, Tocopherol, Caprylic/Capric Triglyceride, Limonene, Phenoxyethanol, Lecithin, Nylon-12, Rosa Centifolia Flower Wax, Rosa Damascena Flower Wax, Sodium Phytate, Cetyl Alcohol, Polyglyceryl-3 Beeswax, Butylene Glycol, Caprylyl Glycol, Alcohol Denat., Chlorphenesin, Citrus Australasica Fruit Extract, Polymethylsilsesquioxane, Terminalia Ferdinandiana Fruit Extract, Butyrospermum Parkii Butter Extract, Camellia Sinensis Leaf Extract, Citrus Junos Fruit Extract, Curcuma Longa Root Extract, Euterpe Oleracea Fruit Extract, Lippia Citriodora Flower Extract, Oenothera Biennis Seed Extract, Rosa Canina Fruit Extract, Alteromonas Ferment Extract, Benzyl Alcohol, Sodium Hyaluronate, Linalool, Dehydroacetic Acid.",$65.00 
CAUDALIE,Moisturizers,"-Organic Grape Water: Moisturizes.
-Grape Seed Polyphenols: Provide antioxidant properties fight wrinkle-causing free radicals like pollution, stress, and sun damage.
-Chamomile: Calms and soothes.

Aqua/Water/Eau, Vitis Vinifera (Grape) Fruit Water*, Dic",$39.00 
FARMACY,Moisturizers,"Water, Glycereth-26, Glycerin, C13-15 Alkane, Alcohol Denat., Camellia Japonica Seed Oil, Methyl Gluceth-20, Echinacea Purpurea Root Extract, Honey Extract, Propolis Extract, Royal Jelly Extract, Hydrolyzed Hyaluronic Acid, Hydrolyzed Sodium Hyaluronate, Sodium Hyaluronate, Theobroma Grandiflorum Seed Butter, Limnanthes Alba (Meadowfoam) Seed Oil, Paeonia Suffruticosa Root Extract, Scutellaria Baicalensis Root Extract, Allantoin, Melia Azadirachta Flower Extract, Lactobacillus/Soybean Ferment Extract, Melia Azadirachta Leaf Extract, Imperata Cylindrica Root Extract, Viscum Album (Mistletoe) Leaf Extract, Solanum Melongena (Eggplant) Fruit Extract, Ocimum Basilicum (Basil) Flower/Leaf Extract, Coccinia Indica Fruit Extract, Adenosine, Betaine, Capryloyl Glycerin/Sebacic Acid Copolymer, Curcuma Longa (Turmeric) Root Extract, Aloe Barbadensis Flower Extract, Corallina Officinalis Extract, Ocimum Sanctum Leaf Extract, Eclipta Prostrata Extract, Aroma (Flavor)*, Sorbitan Olivate, Sucrose Stearate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Disodium Edta, Glyceryl Polyacrylate, Agar, Calcium Alginate, Mica, Iron Oxides (Ci 77492), Propanediol, 1,2-Hexanediol, Diheptyl Succinate, Butylene Glycol, Carbomer, Hydroxyacetophenone, Tromethamine, Cetearyl Olivate, Phenoxyethanol, Caprylyl Glycol. *Natural Flavor.

Clean at Sephora products are formulated without:
Sulfates—SLS + SLES, Parabens, Formaldehydes, Formaldehyde-releasing agents, Phthalates, Mineral Oil, Retinyl Palmitate, Oxybenzone, Coal Tar, Hydroquinone, Triclosan, Triclocarban, Undisclosed synthetic fragrances (Products can be formulated with disclosed synthetic fragrances that meet the following two criteria: (1) the synthetic fragrances do not include any of the ingredients listed in numbers 1 through 12 above and (2) the synthetic fragrances are at a concentration below 1% of the total formula) The following type of acrylates: (ethyl acrylate, ethyl methacrylate, methyl methacrylate, butyl methacrylate, hydroxypropyl methacrylate, tetrahydrofurfuryl methacrylate, trimethylolpropane trimethacrylate , aluminum salts), Animal Oils/Musks/Fats , Benzophenone + Related Compounds, Butoxyethanol, Carbon Black, Lead/Lead Acetate, Methyl Cellosolve + Methoxyethanol, Methylchloroisothiazolinone & Methylisothiazolinone, Mercury + Mercury Compounds (Thimerisol), Insoluble Plastic Microbeads (This prohibited ingredient applies to products that are meant to be rinsed off ), Resorcinol, Talc (Talc that is free of any asbestos can be used in the formulation provided that Brand conducts testing to ensure that talc is free of any asbestos.), Toluene, Butylated hydroxyanisole (BHA), Butylated hydroxytoluene (BHT) that is 0.1% or more of total formula, Ethanolamines DEA/TEA/MEA/ETA, Nanoparticles As defined by the European Commission, Petrolatum and Parrafin that is not USP grade, Phenoxyethanol that is 1% or more of total formulation, Polyacrylamide & Acrylamide, The following types of Styrene (Bromostyrene, Deastyrene/acrylates/dvbcopolymer, sodium styrene/divinylbenzene copolymer , styrene oxide, styrene), 1,4 Dioxane in final formulas must comply with the thresholds as follows: (10 or < ppm for products that are meant to be rinsed off, wiped off or removed, 3ppm or < for products that are meant to remain on the skin).",$45.00 
FRESH,Moisturizers,#NAME?,$95.00 
THE INKEY LIST,Moisturizers,"-Two-Percent Royal Epigen P5™: Nurtures skin to help decrease the appearance of fine lines and wrinkles.
-One-Percent Hydrating Peptide Solution: Supports your skin’s moisture barrier for visibly radiant skin.

Aqua (Water/Eau), Caprylic/Capric Trigly",$14.99 
FIRST AID BEAUTY,Moisturizers,#NAME?,$38.00 
FIRST AID BEAUTY,Moisturizers,#NAME?,$38.00 
REN CLEAN SKINCARE,Moisturizers,#NAME?,$49.00 
LANEIGE,Moisturizers,"-Hyaluronic Acid: Imparts hydration for a softer, more plumped look.

Water, Butylene Glycol, Cyclopentasiloxane, Glycerin, Cyclohexasiloxane, Trehalose, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Polysorbate 20, Phenoxyethanol, Dimethicone, Polyacryl",$25.00 
SK-II,Moisturizers,"-Pitera™: A bio-ingredient rich in vitamins, organic acids, minerals, and amino acids that work together to support skin’s natural cell renewal process.
-Aura Complex: A combination of prunus extract, Pitera, and active whitening ingredient D-melano P",$245.00 
DR. JART+,Moisturizers,#NAME?,$48.00 
LA MER,Moisturizers,"Algae (Seaweed) Extract, Mineral Oil, Petrolatum, Glycerin, Isohexadecane, Microcrystalline Wax, Lanolin Alcohol, Citrus Aurantifolia (Lime) Extract, Sesamum Indicum (Sesame) Seed Oil, Eucalyptus Globulus (Eucalyptus) Leaf Oil, Sesamum Indicum (Sesame) Seed Powder, Medicago Sativa (Alfalfa) Seed Powder, Helianthus Annuus (Sunflower) Seedcake, Prunus Amygdalus Dulcis (Sweet Almond) Seed Meal, Sodium Gluconate, Copper Gluconate, Calcium Gluconate, Magnesium Gluconate, Zinc Gluconate, Magnesium Sulfate, Paraffin, Tocopheryl Succinate, Niacin, Water, Beta-Carotene, Decyl Oleate, Aluminum Distearate, Octyldodecanol, Citric Acid, Cyanocobalamin, Magnesium Stearate, Panthenol, Limonene, Geraniol, Linalool, Hydroxycitronellal, Citronellol, Benzyl Salicylate, Citral, Sodium Benzoate, Alcohol Denat., Fragrance.

Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",$90.00 
JOSIE MARAN,Moisturizers,"-100% Pure Argan Oil: Nourishes and protects skin with essential fatty acids, antioxidants, and vitamin E.
-Watermelon Seed Oil, Fresh Cucumber Extract, and Shea Butter: Replenish and retain moisture and support natural skin elasticity.
- Aloe Nectar: Red",$42.00 
SMASHBOX,Moisturizers,"-Octinoxate 7.50%, Octisalate 4.00%, Oxybenzone 2.50%, Titanium Dioxide 1.10%: Sun protection.

Water, Dimethicone, Butylene Glycol, Phenyl Trimethicone, Pentylene Glycol, Glyceryl Stearate, Behenyl Alcohol, Trioctyldodecyl Citrate, Polymethylsilsesquioxa",$42.00 
FRESH,Moisturizers,#NAME?,$50.00 
HERBIVORE,Moisturizers,"-Full-spectrum CBD (Cannabidiol): Contains a complete range of cannabinoids in addition to CBD that help CBD work more effectively utilizing what is called ""entourage effect""; terpenes, naturally aromatic compounds present in full-spectrum CBD, give CBD i",$58.00 
SKINFIX,Moisturizers,#NAME?,$50.00 
KIEHL'S SINCE 1851,Moisturizers,"-Squalane: Helps restore skin’s natural moisture balance to keep it extra soft and supple.
-Octinoxate: Helps prevent skin from burning in the sun.

Avobenzone 3%, Homosalate 7%, Octisalate 5%, and Octocrylene 5%: Provide sun protection.

Water, Propyle",$32.00 
TARTE,Moisturizers,"-Rainforest of the Sea™ Complex: Helps reduce the appearance of fine lines and wrinkles, while smoothing and softening skin with a proprietary blend of algae and marine flower extracts.
-Electrolyte-balancing Complex: Helps restore and replenish skin’",$39.00 
ERBORIAN,Moisturizers,"-Ethylhexyl Methoxycinnamate/Octinoxate, Ethylhexyl Salicylate/Octisalate, Titanium Dioxide, and Zinc Oxide: Protect against harmful UVA/UVB rays.

Water, Cyclomethicone, Dipropylene Glycol, Glycerin, Peg-10 Dimethicone, Methyl Trimethicone, C12-15 Alkyl ",$44.00 
KIEHL'S SINCE 1851,Moisturizers,#NAME?,$32.00 
FIRST AID BEAUTY,Moisturizers,#NAME?,$32.00 
HERBIVORE,Moisturizers,"-Blue Tansy: Reduces redness and clarifies the complexion without drying; contains anti-inflammatory and antibacterial properties.
-Plant-based Squalane: Acts as a natural protective barrier to keep moisture in the skin, while protecting skin from hyper-p",$72.00 
CAUDALIE,Moisturizers,"-Grape Water 98%: Desensitizes.
-Grape Juice 2%: Moisturize and softens; rich in polysaccharides and mineral salts.

Vitis Vinifera (Grape) Fruit Water*, Vitis Vinifera (Grape) Juice*, Nitrogen. *Plant origin.

Clean at Sephora products are formulated wit",$10.00 
